dataset_discovery	config_discovery	sender	receiver	ligand	receptor	eligible_05_discovery	eligible_10_discovery	eligible_20_discovery	mean_control_score_discovery	mean_stroke_score_discovery	score_difference_discovery	welch_p_discovery	exact_permutation_p_discovery	ligand_mean_log2fc_discovery	receptor_mean_log2fc_discovery	ligand_min_padj_discovery	receptor_min_padj_discovery	ligand_any_changed_discovery	receptor_any_changed_discovery	candidate_changed_component_discovery	ligand_min_detection_stroke_discovery	receptor_min_detection_stroke_discovery	welch_fdr_discovery	welch_fdr_eligible_05_discovery	welch_fdr_eligible_10_discovery	welch_fdr_eligible_20_discovery	dataset_validation	config_validation	eligible_05_validation	eligible_10_validation	eligible_20_validation	mean_control_score_validation	mean_stroke_score_validation	score_difference_validation	welch_p_validation	exact_permutation_p_validation	ligand_mean_log2fc_validation	receptor_mean_log2fc_validation	ligand_min_padj_validation	receptor_min_padj_validation	ligand_any_changed_validation	receptor_any_changed_validation	candidate_changed_component_validation	ligand_min_detection_stroke_validation	receptor_min_detection_stroke_validation	welch_fdr_validation	welch_fdr_eligible_05_validation	welch_fdr_eligible_10_validation	welch_fdr_eligible_20_validation	same_direction	both_eligible10	discovery_selected
GSE174574	primary	Endothelial	Astrocyte	Col4a2	Itgav_Itgb8	True	True	False	0.2932687829577278	0.3997452077067371	0.1064764247490093	0.0042385291630408	0.1	1.2194157053131176	0.0199117972730211	2.4743451651975684e-59	0.7566158837984164	True	False	True	0.4828792951060787	0.1466903308198442		0.0172748702104475	0.0182660423454854		GSE245386	primary	True	True	True	0.7102267022511043	1.0107998586949267	0.3005731564438224	0.0341411214896827	0.1	1.457406270847059	0.4995963879594679	1.298055718911643e-21	0.0010467480265429	True	True	True	0.8983252952108223	0.4708061762880198		0.3202762349270237	0.2952096293437706	0.2882038491467265	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Col4a2	Itgb5	True	True	False	0.3140166518349774	0.4017777373858046	0.0877610855508272	0.0063611953326047	0.1	1.2194157053131176	-0.2521915484516727	2.4743451651975684e-59	0.492057305590589	True	False	True	0.4828792951060787	0.1472671030837095		0.0214122378606427	0.02270807513314		GSE245386	primary	True	True	True	0.8295732286405616	0.9721941947747756	0.142620966134214	0.2626451750053889	0.1	1.457406270847059	-0.4183655955181652	1.298055718911643e-21	0.366822993206607	True	False	True	0.8983252952108223	0.4817562849162011		0.5734724014496807	0.5225769564202137	0.4990258325102389	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Copa	Cd74	True	True	False	0.2755964225411893	0.3974387020643686	0.1218422795231792	0.0389563977636484	0.1	0.0087404528471324	1.810777204603776	0.9669569847826148	7.121745874164038e-05	False	True	True	0.1843222696534308	0.4032571705829451		0.0791606508845141	0.0794272486119885		GSE245386	primary	True	True	False	0.3225323731904015	0.2070724055265257	-0.1154599676638757	0.1558559015085287	0.2	0.2141571781110986	-1.3499331109036063	0.2009355457647081	0.0153961401040828	False	True	True	0.5411380516039064	0.0831490533829919		0.4892360479908379	0.4386849363692708		False	True	True
GSE174574	primary	Endothelial	Astrocyte	Csf1	Csf2ra	True	True	False	0.1050642808070914	0.1619175698623663	0.0568532890552748	0.0160820225102911	0.1	-0.0472986395233413	1.2129089779473845	0.8359385003747091	0.0002436430015604	False	True	True	0.1225379227547042	0.1135699191580325		0.0415268663450669	0.0415835153480386		GSE245386	primary	True	True	False	0.1403833263411987	0.145942339524485	0.0055590131832862	0.8792580214705273	0.8	0.4579597929222256	-0.3759739133914953	0.0064717475177624	0.7783797382868597	False	False	False	0.2740809985130951	0.1078522656734947		0.950948502371778	0.9426080673578536		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Csf1	Sirpa	True	True	False	0.3074674913610278	0.3121684439531785	0.0047009525921506	0.7893771069644222	0.7	-0.0472986395233413	-0.0877622843485392	0.8359385003747091	0.770344739853075	False	False	False	0.1225379227547042	0.3680301443764203		0.8371172132927909	0.8319180755828316		GSE245386	primary	True	True	True	0.3947698940786834	0.4410926671736314	0.046322773094948	0.2886070684741271	0.3	0.4579597929222256	-0.389049557208647	0.0064717475177624	0.4811241556422607	False	False	False	0.2740809985130951	0.5705889199255121		0.5923180496463858	0.5345207022022723	0.516504046169802	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Cxcl12	Itgav	True	True	True	0.7221740671878233	0.5806493948551382	-0.141524672332685	0.0152236808258282	0.1	-1.4332909213897744	0.1226010408229159	1.9296369337342878e-90	0.7566158837984164	True	False	True	0.4781467500322116	0.2463517542087405		0.0402759836585069	0.0405218563158074	0.0376497143870793	GSE245386	primary	True	True	True	1.1530751656672111	1.0494399021377228	-0.1036352635294883	0.5761643331421774	0.5	-1.9883568649418384	0.918563271507335	1.1399956852265161e-45	0.0010467480265429	True	True	True	0.6866200962707902	0.6102188081936686		0.7851403045632322	0.7568429084650177	0.7549739537725083	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Cxcl12	Itgb1	True	True	True	0.6584364712597784	0.5725545830320418	-0.0858818882277366	0.191029765893142	0.2	-1.4332909213897744	0.5306270178308851	1.9296369337342878e-90	0.0197423303675214	True	True	True	0.4781467500322116	0.239299083097004		0.2605286773442741	0.2644851134106115	0.2417772110539385	GSE245386	primary	True	True	True	1.007893846265567	0.7972353631850388	-0.2106584830805282	0.0066545194545343	0.1	-1.9883568649418384	0.4338796345697815	1.1399956852265161e-45	0.4821921488395028	True	False	True	0.6866200962707902	0.470951660459342		0.2534812509631816	0.216457298800228	0.1866762532740963	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Cxcl12	Sdc4	True	True	True	1.3339554276028551	1.2274050366337337	-0.1065503909691216	0.06301820268361	0.1	-1.4332909213897744	0.9549876600084228	1.9296369337342878e-90	2.86573451697819e-23	True	True	True	0.4781467500322116	0.7332447262607488		0.1118017054669222	0.1146361274948081	0.1076265933472889	GSE245386	primary	True	True	True	1.4287346029186052	1.515452480105068	0.0867178771864627	0.4728201468181691	0.8	-1.9883568649418384	1.9733532435779448	1.1399956852265161e-45	2.2868175910455123e-10	True	True	True	0.6866200962707902	0.8137511638733705		0.714671884321069	0.6646245459991246	0.6632175213758212	False	True	True
GSE174574	primary	Endothelial	Astrocyte	Dll4	Notch1	True	True	False	0.2596110494992604	0.2983856903114933	0.0387746408122329	0.1534391973369199	0.2	0.3131449853198714	0.0925467416030462	0.038546033717462	0.8034024509308639	False	False	False	0.149985014806266	0.2940715801869302		0.2229155198305156	0.224878499740749		GSE245386	primary	True	True	True	0.4991589622339537	0.5082606028220058	0.0091016405880521	0.8308570317360947	0.9	-0.3098114889355539	0.2433346462031193	0.1246154594186119	0.6859384927571354	False	False	False	0.3649418072288032	0.5766992551210428		0.9313835585169904	0.921346777880964	0.920805248829776	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Dll4	Notch2	True	True	False	0.2328870798861587	0.2429252045809783	0.0100381246948195	0.1342903298907406	0.2	0.3131449853198714	-0.2218897523374423	0.038546033717462	0.5278701049550769	False	False	False	0.149985014806266	0.181144461258283		0.2011765971779609	0.2034020896253058		GSE245386	primary	True	True	True	0.4897179137931464	0.4250032065091321	-0.0647147072840142	0.2427761061406329	0.3	-0.3098114889355539	-0.3925193203009718	0.1246154594186119	0.5202768792781676	False	False	False	0.3649418072288032	0.4557146182495344		0.5631984330407253	0.511966850883092	0.478751999259804	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Edn1	Ednrb	True	True	True	0.6504318415042939	0.6072457420850679	-0.043186099419226	0.4562350847110578	0.4	-0.1922103858377503	0.2207014196277276	0.6634155818750886	0.3161819437257614	False	False	False	0.2960374884400263	0.4045004806775569		0.5408824746417257	0.5432799363993517	0.5136869101931909	GSE245386	primary	True	True	True	0.8015052987171195	0.6454288227996987	-0.1560764759174208	0.0939270368305513	0.2	-0.1974781192630345	-0.6201354244324495	0.4422610465028228	0.0834396581322771	False	False	False	0.4117045222256342	0.5380295623836127		0.4226386231942292	0.3807552537866976	0.3443991350453551	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Edn3	Ednrb	True	True	False	0.4210168261071209	0.2912515525482805	-0.1297652735588403	0.0027785652800568	0.1	-1.2778922023101995	0.2207014196277276	9.828826242430195e-28	0.3161819437257614	True	False	True	0.0878929918360092	0.4045004806775569		0.0131763410136027	0.0137786387860351		GSE245386	primary	True	True	True	0.5783787361860482	0.3815111698376492	-0.1968675663483989	0.1073306658203138	0.2	-0.8912195311117177	-0.6201354244324495	8.11092312580443e-05	0.0834396581322771	True	False	True	0.1978896078136711	0.5380295623836127		0.4481514502817518	0.4066152816779251	0.357992318360598	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Efna1	Epha5	True	True	False	0.2861941118946932	0.2600048066432883	-0.0261893052514048	0.2639700965343104	0.3	0.0306407175473427	-0.3845682530584888	0.8477829517710169	0.2390174089385073	False	False	False	0.2477761894102662	0.1341862343982042		0.3401198755786822	0.3437308451274115		GSE245386	primary	True	True	True	0.347457117701922	0.2500806580033308	-0.0973764596985912	0.1165723359841037	0.2	-0.6459145992408932	-0.6230140211452967	0.000299346837431	0.1050871187319309	True	False	True	0.2425867104493103	0.2803479981378026		0.4517655774859365	0.4135542395626538	0.3605789723854061	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Entpd1	Adora1	True	True	False	0.1470499352247236	0.2010380034489863	0.0539880682242627	0.0132940650503791	0.1	0.4661412874059622	0.5778127324803526	5.470592758735136e-05	0.147987696258386	False	False	False	0.1952348697964439	0.1113290177380555		0.0361867330252197	0.0364579662745245		GSE245386	primary	True	True	False	0.2507627745913139	0.2866700633838449	0.0359072887925309	0.3204066132478885	0.6	-0.2863828582421748	0.6780501411866762	0.2764449017321471	0.2319883367116438	False	False	False	0.4370502766128438	0.200254112352576		0.6178150356590607	0.5616539455757105		True	True	False
GSE174574	primary	Endothelial	Astrocyte	Entpd1	Adora2b	True	True	False	0.2734035334579682	0.292145633757617	0.0187421002996487	0.0850882982769503	0.2	0.4661412874059622	-0.1461371033559537	5.470592758735136e-05	0.6764179811059509	False	False	False	0.1952348697964439	0.2175920845069962		0.1397746773438356	0.143934411104		GSE245386	primary	True	True	True	0.3039107109291388	0.2628866362703311	-0.0410240746588077	0.264869385959583	0.3	-0.2863828582421748	-0.2437859041322858	0.2764449017321471	0.8161827938772348	False	False	False	0.4370502766128438	0.1850073711980136		0.5734724014496807	0.5225769564202137	0.4990551320735794	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Fam3c	Lamp1	True	True	False	0.6527129916390454	0.6808267309371816	0.0281137392981362	0.4133419918492605	0.4	-0.0156165240541601	0.164345032894684	0.9388838557768252	0.23835121820305	False	False	False	0.178974141859588	0.8479248750334154		0.4978592042401636	0.5004341172221817		GSE245386	primary	True	True	True	0.5725225117130746	0.5863801268398119	0.0138576151267373	0.4852969137372177	0.5	-0.0386332865093296	0.1879672311203364	0.8994350348590343	0.7775618083264941	False	False	False	0.2988255271605157	0.77689517380509		0.7233555511190307	0.6745264939071403	0.6739339200736113	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Fam3c	Lifr	True	True	False	0.1903261339513494	0.2121046790887387	0.0217785451373893	0.1521338492631532	0.2	-0.0156165240541601	0.2028476845713745	0.9388838557768252	0.6901772111652751	False	False	False	0.178974141859588	0.131629354989406		0.2223041130705766	0.2247855242173938		GSE245386	primary	True	True	True	0.2979051605715491	0.3551276041328495	0.0572224435613003	0.4338468299721575	0.2	-0.0386332865093296	0.6940456462559469	0.8994350348590343	0.0915352000071556	False	False	False	0.2988255271605157	0.4619995344506518		0.6920471700770447	0.6375066830951822	0.6296804685012564	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Fn1	C5ar1	True	True	False	0.2324531716336125	0.6858397784369729	0.4533866068033603	0.0036030383159472	0.1	0.0880711826162833	3.3062488120646822	0.2141209489014328	9.63245804144744e-33	False	True	True	0.722239029357883	0.2133993375257698		0.0156131660357714	0.0169389593554922		GSE245386	primary	True	True	False	0.3647194630808909	0.6851321747811494	0.3204127117002585	0.078954982907458	0.1	0.4353759216059215	1.6010571378464864	0.0027245962050781	2.8765663462965912e-05	False	True	True	0.8924382299764877	0.2094972067039106		0.4226386231942292	0.3807552537866976		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Fn1	Itga6	True	True	True	0.7510402995458466	0.7278932296390318	-0.0231470699068148	0.1578126097160631	0.1	0.0880711826162833	-0.159981774654077	0.2141209489014328	0.6108541542194399	False	False	False	0.722239029357883	0.2506986669757877		0.2279515473676468	0.2303555028919954	0.2104168129547509	GSE245386	primary	True	True	True	1.0870387959649623	1.114612631078776	0.0275738351138137	0.7805153672946556	0.8	0.4353759216059215	-0.4060051168273706	0.0027245962050781	0.327652292969497	False	False	False	0.8924382299764877	0.5262550434512725		0.9053671875782952	0.8904807789196301	0.8914082610086504	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Fn1	Itgav_Itgb1	True	True	True	0.5786964972295631	0.6878838407193041	0.109187343489741	0.0156048158314868	0.1	0.0880711826162833	0.3266140293269005	0.2141209489014328	0.0197423303675214	False	True	True	0.722239029357883	0.229490535012891		0.0408542747810454	0.0408669743284661	0.0376497143870793	GSE245386	primary	True	True	True	0.820668783557115	0.9970257754003806	0.1763569918432656	0.2339956310335718	0.1	0.4353759216059215	0.6762214530385582	0.0027245962050781	0.0010467480265429	False	True	True	0.8924382299764877	0.470951660459342		0.5553872206459477	0.5038345234682401	0.4748066687962769	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Fn1	Itgav_Itgb8	True	True	False	0.5397366761595807	0.5404340840093831	0.0006974078498024	0.9754991965963332	1.0	0.0880711826162833	0.0199117972730211	0.2141209489014328	0.7566158837984164	False	False	False	0.722239029357883	0.1466903308198442		0.9793959976479828	0.9782014104373202		GSE245386	primary	True	True	True	0.9004894477650559	1.0469906854639623	0.1465012376989064	0.1409339407676005	0.2	0.4353759216059215	0.4995963879594679	0.0027245962050781	0.0010467480265429	False	True	True	0.8924382299764877	0.4708061762880198		0.4677308434296738	0.4166499439359618	0.3636443656843025	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Fn1	Sdc2	True	True	True	0.9089153713394684	0.886509781188462	-0.0224055901510062	0.4333547495878759	0.6	0.0880711826162833	-0.1633302025407726	0.2141209489014328	0.5101137303343188	False	False	False	0.722239029357883	0.3671940858316183		0.5186499701416801	0.5229147311693704	0.4952625709575725	GSE245386	primary	True	True	True	0.999307792529346	0.940101751949129	-0.0592060405802169	0.7683257197224461	0.6	0.4353759216059215	-0.7623722785646081	0.0027245962050781	0.0579726069083921	False	False	False	0.8924382299764877	0.4497691651148355		0.8955009715596547	0.8813685372499309	0.8806392629247264	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Gas6	Axl	True	True	False	0.401567342587029	0.2969321944451083	-0.1046351481419207	0.0129094360348405	0.1	-0.9100782269358624	-0.2427271647536193	6.7267289374114805e-31	0.5497635421504633	True	False	True	0.2795064205986717	0.1469632954943903		0.0357857160671684	0.0359478141893253		GSE245386	primary	True	True	True	0.3804200533890971	0.3615142530480059	-0.0189058003410911	0.6434054840979422	0.6	-0.6273131997918352	0.2982115621445202	0.0003210410604761	0.6716929304812773	True	False	True	0.3986701862038002	0.3593459031657355		0.8195100023747497	0.8029096912109999	0.8067993589222521	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Gas6	Mertk	True	True	True	0.8499771264831906	0.5872296446627273	-0.2627474818204632	0.0063477456335684	0.1	-0.9100782269358624	-0.5160255764170755	6.7267289374114805e-31	0.0003288178519239	True	True	True	0.2795064205986717	0.4761869900629221		0.0214122378606427	0.02270807513314	0.0209751594848347	GSE245386	primary	True	True	True	0.8843600037675254	0.8581533507382528	-0.0262066530292726	0.8997290314331451	0.8	-0.6273131997918352	0.7137660244633182	0.0003210410604761	0.0555302181394517	True	False	True	0.3986701862038002	0.7408926908752327		0.9575361920982892	0.9507774871172952	0.9449415455755142	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Gnai2	Adora1	True	True	False	0.3846661992333028	0.4844684700493302	0.0998022708160273	0.0500523075594366	0.1	0.1360976567726619	0.5778127324803526	0.0939753045316226	0.147987696258386	False	False	False	0.7963230060699834	0.1113290177380555		0.0945850624055519	0.0958673827328891		GSE245386	primary	True	True	False	0.4841957657506679	0.6308320165871528	0.1466362508364849	0.066480442092154	0.1	0.2809199066261475	0.6780501411866762	0.0396929625767013	0.2319883367116438	False	False	False	0.9441526275653308	0.200254112352576		0.393435693119414	0.3683197562552293		True	True	False
GSE174574	primary	Endothelial	Astrocyte	Gnai2	C5ar1	True	True	False	0.2395880195078111	0.7139801316954352	0.474392112187624	0.0035776225913056	0.1	0.1360976567726619	3.3062488120646822	0.0939753045316226	9.63245804144744e-33	False	True	True	0.7963230060699834	0.2133993375257698		0.0155926441262685	0.0169389593554922		GSE245386	primary	True	True	False	0.4299412652564918	0.7627672715298586	0.3328260062733668	0.1442205151173939	0.1	0.2809199066261475	1.6010571378464864	0.0396929625767013	2.8765663462965912e-05	False	True	True	0.9441526275653308	0.2094972067039106		0.4734882099163739	0.4224885923358853		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Gnai2	Ednrb	True	True	True	0.97639115149768	1.0166728910870588	0.0402817395893787	0.3972371630351473	0.5	0.1360976567726619	0.2207014196277276	0.0939753045316226	0.3161819437257614	False	False	False	0.7963230060699834	0.4045004806775569		0.4823137213019341	0.4874571288770282	0.4644619137026338	GSE245386	primary	True	True	True	1.399097273105589	1.2992987029458485	-0.0997985701597408	0.4190654383331778	0.4	0.2809199066261475	-0.6201354244324495	0.0396929625767013	0.0834396581322771	False	False	False	0.9441526275653308	0.5380295623836127		0.6804056979530442	0.6256588207579509	0.6146293095553276	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Gnai2	Igf1r	True	True	True	0.8196620966386533	0.7316094108868673	-0.088052685751786	0.0332951222743167	0.1	0.1360976567726619	-0.4660492458440823	0.0939753045316226	0.0240782866634883	False	False	False	0.7963230060699834	0.2187687944853825		0.0711176266142628	0.0721726602592972	0.0674781144759485	GSE245386	primary	True	True	True	1.499736437707783	1.599878482304605	0.1001420445968219	0.0325913759030356	0.1	0.2809199066261475	0.1200720357255393	0.0396929625767013	0.8910520557302752	False	False	False	0.9441526275653308	0.6860645561762879		0.3172761563146101	0.2951286335710881	0.2838165651556025	False	True	False
